time,ax,ay,az,atotal
19.263,-0.07,-0.02,0.00,0.07
19.273,-0.08,-0.04,0.03,0.09
19.283,-0.09,-0.03,0.01,0.09
19.293,-0.10,0.00,-0.02,0.10
19.303,-0.14,0.01,-0.04,0.15
19.313,-0.17,-0.00,-0.01,0.17
19.323,-0.17,-0.00,-0.00,0.17
19.333,-0.18,0.01,-0.06,0.19
19.343,-0.16,0.02,-0.11,0.20
19.353,-0.17,0.04,-0.13,0.22
19.363,-0.18,-0.01,-0.08,0.20
19.373,-0.14,-0.03,0.01,0.15
19.383,-0.08,-0.06,0.06,0.12
19.394,-0.01,-0.05,0.10,0.12
19.403,0.03,-0.06,0.13,0.15
19.413,0.08,-0.04,0.13,0.15
19.424,0.05,-0.01,0.13,0.14
19.433,-0.01,0.02,0.10,0.10
19.443,-0.14,0.01,0.05,0.15
19.453,-0.23,0.04,-0.02,0.23
19.463,-0.29,0.07,-0.08,0.30
19.473,-0.28,0.08,-0.09,0.31
19.483,-0.23,0.08,-0.08,0.25
19.494,-0.17,0.07,-0.06,0.19
19.504,-0.09,0.04,-0.04,0.10
19.514,-0.06,0.02,0.01,0.06
19.524,-0.04,0.02,0.04,0.06
19.534,-0.06,0.01,0.04,0.07
19.544,-0.11,-0.01,0.05,0.12
19.554,-0.09,-0.02,0.02,0.09
19.564,-0.07,-0.03,-0.00,0.08
19.574,-0.04,-0.01,-0.04,0.06
19.584,-0.02,-0.00,-0.07,0.07
19.594,-0.04,-0.03,-0.04,0.06
19.604,-0.08,-0.02,-0.00,0.08
19.614,-0.10,-0.01,-0.04,0.11
19.624,-0.15,-0.00,-0.04,0.16
19.634,-0.17,-0.01,-0.05,0.17
19.644,-0.15,-0.03,-0.06,0.16
19.654,-0.14,-0.01,-0.05,0.15
19.664,-0.13,-0.05,-0.04,0.15
19.674,-0.08,-0.03,-0.00,0.08
19.684,-0.08,-0.00,0.04,0.09
19.694,-0.10,-0.02,0.06,0.12
19.704,-0.14,-0.02,0.08,0.16
19.714,-0.16,-0.02,0.11,0.19
19.724,-0.17,-0.02,0.09,0.20
19.734,-0.17,0.00,0.05,0.18
19.744,-0.10,0.00,0.02,0.11
19.754,-0.05,0.01,-0.01,0.05
19.764,0.00,-0.00,-0.04,0.04
19.774,-0.02,-0.01,-0.04,0.05
19.784,-0.03,-0.02,-0.01,0.04
19.794,-0.07,-0.05,0.01,0.09
19.804,-0.09,-0.03,-0.01,0.09
19.814,-0.09,-0.01,0.01,0.09
19.824,-0.16,-0.03,-0.01,0.16
19.834,-0.13,-0.02,0.01,0.13
19.844,-0.13,0.02,0.00,0.13
19.854,-0.11,0.01,0.01,0.11
19.864,-0.09,0.01,0.02,0.09
19.874,-0.07,0.03,-0.05,0.09
19.884,-0.09,0.03,-0.12,0.15
19.894,-0.10,0.02,-0.14,0.17
19.904,-0.12,0.00,-0.11,0.17
19.914,-0.13,0.01,-0.10,0.17
19.924,-0.13,-0.00,-0.07,0.14
19.934,-0.13,-0.02,-0.04,0.14
19.944,-0.13,-0.03,-0.03,0.13
19.954,-0.15,-0.03,0.02,0.15
19.964,-0.14,0.00,0.07,0.16
19.974,-0.13,-0.00,0.08,0.15
19.984,-0.10,0.00,0.05,0.11
19.993,-0.05,-0.01,0.01,0.06
20.003,-0.03,-0.01,-0.05,0.06
20.013,-0.03,-0.01,-0.08,0.09
20.023,-0.02,0.00,-0.13,0.13
20.033,-0.05,0.01,-0.15,0.16
20.043,-0.07,0.00,-0.03,0.07
20.053,-0.11,0.01,-0.00,0.11
20.063,-0.16,0.02,0.02,0.16
20.073,-0.16,0.00,0.05,0.17
20.083,-0.21,-0.02,0.11,0.24
20.093,-0.19,0.00,0.04,0.19
20.103,-0.18,0.03,-0.02,0.18
20.113,-0.18,0.03,-0.10,0.21
20.123,-0.15,0.03,-0.14,0.21
20.133,-0.08,0.02,-0.11,0.13
20.143,-0.01,-0.02,-0.08,0.08
20.153,0.08,-0.03,-0.03,0.09
20.163,0.13,-0.03,-0.00,0.13
20.173,0.06,-0.02,0.03,0.07
20.183,-0.02,0.01,0.03,0.03
20.193,-0.13,0.04,-0.02,0.14
20.203,-0.20,0.06,-0.02,0.21
20.215,-0.25,0.09,-0.02,0.26
20.223,-0.26,0.12,-0.04,0.29
20.233,-0.17,0.12,-0.02,0.21
20.243,-0.16,0.11,-0.03,0.20
20.253,-0.12,0.12,-0.05,0.18
20.263,-0.09,0.08,-0.08,0.14
20.273,-0.08,0.05,-0.10,0.14
20.283,-0.08,0.01,-0.05,0.10
20.293,-0.06,-0.04,0.03,0.08
20.303,-0.04,-0.06,0.06,0.10
20.313,-0.01,-0.06,0.09,0.11
20.323,-0.02,-0.06,0.09,0.11
20.333,-0.04,-0.07,0.04,0.09
20.343,-0.04,-0.05,-0.04,0.08
20.357,-0.03,-0.02,-0.08,0.09
20.367,-0.08,-0.02,-0.11,0.14
20.377,-0.09,-0.01,-0.11,0.14
20.387,-0.11,-0.01,-0.09,0.14
20.397,-0.19,-0.02,-0.05,0.20
20.407,-0.23,-0.01,-0.04,0.24
20.417,-0.23,0.01,-0.03,0.23
20.427,-0.18,0.01,-0.04,0.19
20.437,-0.18,0.02,-0.04,0.19
20.447,-0.13,0.02,0.02,0.13
20.457,-0.10,0.04,0.04,0.12
20.467,-0.08,0.03,0.03,0.09
20.477,-0.08,0.03,0.01,0.09
20.487,-0.08,0.04,-0.02,0.09
20.497,-0.07,0.02,-0.03,0.08
20.507,-0.09,0.01,-0.04,0.10
20.517,-0.12,-0.00,-0.03,0.12
20.527,-0.09,-0.01,-0.00,0.09
20.537,-0.06,-0.02,0.00,0.07
20.547,-0.05,-0.01,-0.00,0.05
20.557,-0.06,-0.01,0.00,0.07
20.567,-0.05,-0.01,-0.01,0.05
20.577,-0.03,-0.01,-0.04,0.05
20.587,-0.05,-0.03,-0.05,0.08
20.597,-0.04,-0.00,-0.04,0.05
20.607,-0.06,0.01,-0.01,0.06
20.617,-0.08,0.03,-0.01,0.09
20.627,-0.09,0.03,-0.04,0.10
20.637,-0.10,0.03,-0.02,0.10
20.647,-0.13,0.04,-0.01,0.13
20.657,-0.17,0.04,-0.03,0.18
20.667,-0.17,0.02,-0.02,0.18
20.677,-0.20,0.03,-0.04,0.21
20.687,-0.19,0.03,-0.06,0.20
20.697,-0.16,0.02,-0.06,0.17
20.707,-0.13,0.02,-0.05,0.15
20.717,-0.10,0.02,-0.04,0.11
20.727,-0.07,0.01,-0.04,0.08
20.739,-0.07,-0.01,-0.02,0.07
20.747,-0.09,-0.03,0.01,0.09
20.757,-0.04,-0.06,0.05,0.09
20.767,-0.05,-0.06,0.08,0.11
20.777,-0.05,-0.08,0.04,0.10
20.787,-0.06,-0.06,-0.01,0.09
20.797,-0.02,-0.05,-0.00,0.05
20.807,-0.01,-0.04,-0.00,0.04
20.817,-0.02,-0.04,0.04,0.06
20.827,-0.03,-0.03,0.03,0.05
20.837,-0.08,-0.01,0.04,0.09
20.847,-0.08,0.01,0.05,0.10
20.857,-0.09,0.01,0.03,0.09
20.867,-0.11,-0.02,0.02,0.12
20.877,-0.10,-0.02,0.02,0.11
20.887,-0.12,-0.03,-0.00,0.13
20.897,-0.16,-0.02,-0.00,0.16
20.907,-0.17,-0.01,0.01,0.17
20.917,-0.14,-0.03,0.02,0.15
20.927,-0.17,-0.04,0.00,0.18
20.937,-0.17,-0.06,-0.06,0.19
20.947,-0.11,-0.07,-0.08,0.15
20.957,-0.00,-0.08,-0.05,0.09
20.967,0.07,-0.06,0.01,0.09
20.977,0.17,-0.04,0.01,0.17
20.987,0.09,-0.03,-0.03,0.10
20.997,-0.02,0.01,0.14,0.14
21.007,0.01,-0.01,0.24,0.24
21.017,0.03,-0.02,0.28,0.28
21.027,-0.00,0.07,0.16,0.17
21.037,-0.16,0.13,0.05,0.21
21.047,-0.15,0.14,-0.05,0.21
21.057,-0.01,0.17,-0.15,0.23
21.067,0.09,0.15,-0.12,0.21
21.077,0.18,0.12,0.06,0.23
21.087,0.06,0.03,0.58,0.58
21.097,0.10,-0.09,0.97,0.97
21.107,0.08,-0.16,1.24,1.26
21.117,-0.04,-0.20,1.21,1.23
21.127,0.08,-0.02,0.91,0.91
21.137,0.06,0.07,0.51,0.52
21.147,0.18,-0.02,0.28,0.33
21.157,0.26,-0.11,-0.03,0.29
21.167,0.24,-0.15,-0.33,0.43
21.177,0.10,-0.03,-0.28,0.30
21.187,-0.02,-0.06,-0.30,0.31
21.197,0.07,-0.16,-0.24,0.29
21.207,-0.09,-0.29,-0.12,0.33
21.217,-0.30,-0.49,-0.21,0.62
21.227,-0.33,-0.28,0.13,0.45
21.237,-0.63,-0.10,0.19,0.66
21.247,-0.68,-0.20,-0.14,0.73
21.257,-0.60,-0.12,-0.34,0.70
21.267,-0.36,-0.19,-0.13,0.43
21.277,-0.39,-0.41,0.52,0.77
21.287,-0.39,-0.43,1.20,1.33
21.297,-0.60,-0.95,1.50,1.87
21.307,-0.55,-0.91,1.13,1.55
21.317,-0.14,-0.35,0.27,0.46
21.327,0.37,-0.21,-0.31,0.53
21.337,0.90,0.08,-0.58,1.08
21.347,0.98,0.16,-0.59,1.15
21.357,0.76,0.08,-0.06,0.77
21.367,0.59,0.03,0.45,0.74
21.377,0.30,0.08,0.74,0.80
21.387,0.06,0.04,0.95,0.96
21.397,-0.03,-0.16,1.18,1.19
21.407,-0.11,-0.50,1.16,1.27
21.417,-0.12,-0.52,0.98,1.11
21.427,-0.02,-0.23,0.71,0.75
21.437,0.32,0.02,0.01,0.33
21.447,0.68,0.27,-0.90,1.16
21.457,0.58,0.31,-1.18,1.36
21.467,0.43,0.07,-0.81,0.93
21.477,0.03,-0.25,-0.35,0.43
21.487,-0.58,-0.20,0.06,0.61
21.497,-0.03,-0.23,-0.09,0.24
21.507,0.30,-0.66,-0.11,0.74
21.517,-0.16,-0.63,0.03,0.65
21.527,0.12,-0.39,0.23,0.46
21.537,0.74,-0.10,1.16,1.38
21.547,0.55,-0.07,1.06,1.19
21.557,0.55,-0.00,1.20,1.32
21.567,0.51,0.07,0.91,1.05
21.577,0.42,0.22,0.30,0.57
21.588,0.40,0.04,-0.29,0.50
21.597,0.46,-0.37,-0.66,0.88
21.608,0.46,-0.65,-0.41,0.89
21.617,0.27,-0.71,-0.12,0.77
21.628,0.39,-0.66,-0.01,0.77
21.637,0.59,-0.63,0.33,0.92
21.648,0.07,-0.94,0.59,1.12
21.658,0.16,-0.79,0.64,1.03
21.668,0.86,-0.69,0.52,1.22
21.678,1.22,-0.78,0.42,1.51
21.688,0.95,-0.94,0.26,1.36
21.698,0.56,-0.93,0.00,1.08
21.708,0.18,-0.77,-0.30,0.84
21.718,-0.01,-0.66,-0.57,0.87
21.728,0.05,-0.55,-0.67,0.87
21.738,0.18,-0.47,-0.64,0.82
21.748,0.17,-0.41,-0.56,0.71
21.758,0.17,-0.41,-0.24,0.51
21.768,0.18,-0.48,0.13,0.53
21.778,0.10,-0.51,0.44,0.68
21.788,0.33,-0.52,0.79,1.00
21.798,0.25,-0.69,0.63,0.96
21.808,0.06,-0.68,0.37,0.78
21.818,-0.12,-0.79,0.11,0.80
21.828,0.00,-0.74,-0.03,0.74
21.838,0.32,-0.40,-0.13,0.53
21.848,0.07,-0.21,-0.09,0.23
21.858,-0.23,-0.31,-0.02,0.39
21.868,-0.26,-0.49,0.15,0.58
21.878,-0.30,-0.44,0.26,0.59
21.888,-0.23,-0.35,0.27,0.50
21.898,-0.15,-0.30,0.24,0.41
21.908,-0.04,-0.30,0.13,0.33
21.918,0.13,-0.34,-0.01,0.37
21.928,0.32,-0.40,-0.24,0.57
21.938,0.39,-0.48,-0.43,0.75
21.948,0.33,-0.54,-0.27,0.68
21.958,0.22,-0.68,0.13,0.73
21.968,0.10,-0.80,0.47,0.93
21.978,0.08,-0.87,0.50,1.01
21.988,0.27,-0.79,0.34,0.90
21.998,0.56,-0.63,0.05,0.84
22.008,0.83,-0.49,-0.13,0.97
22.018,0.86,-0.55,-0.17,1.04
22.028,0.71,-0.69,-0.16,1.00
22.038,0.57,-0.73,-0.16,0.94
22.048,0.50,-0.73,-0.22,0.91
22.058,0.29,-0.77,-0.24,0.85
22.068,0.09,-0.78,-0.29,0.84
22.078,0.10,-0.67,-0.31,0.75
22.088,0.14,-0.54,-0.24,0.60
22.098,0.15,-0.48,-0.11,0.52
22.108,0.23,-0.49,-0.00,0.54
22.118,0.32,-0.42,0.06,0.53
22.128,0.44,-0.29,0.10,0.53
22.138,0.52,-0.26,0.13,0.60
22.148,0.53,-0.42,0.10,0.68
22.158,0.29,-0.22,-0.59,0.69
22.168,0.36,-0.19,-0.37,0.55
22.178,0.23,-0.28,-0.29,0.46
22.188,0.01,-0.44,-0.21,0.49
22.198,-0.15,-0.49,-0.15,0.54
22.208,-0.20,-0.43,-0.01,0.47
22.218,-0.15,-0.37,0.03,0.40
22.228,-0.18,-0.27,-0.07,0.34
