time,ax,ay,az,atotal
19.214,-0.10,0.11,-0.05,0.16
19.225,-0.11,0.11,-0.03,0.16
19.235,-0.13,0.10,-0.01,0.16
19.245,-0.09,0.09,-0.00,0.13
19.255,-0.09,0.07,-0.00,0.11
19.264,-0.08,0.05,-0.02,0.09
19.275,-0.11,0.05,-0.03,0.12
19.285,-0.11,0.04,-0.04,0.12
19.295,-0.14,0.05,-0.08,0.17
19.305,-0.12,0.06,-0.07,0.16
19.315,-0.11,0.06,-0.03,0.13
19.325,-0.09,0.04,0.02,0.10
19.335,-0.11,0.01,0.02,0.12
19.345,-0.11,0.01,-0.02,0.11
19.355,-0.13,-0.02,-0.07,0.15
19.365,-0.14,-0.01,-0.09,0.17
19.375,-0.10,0.01,-0.07,0.13
19.385,-0.06,0.00,-0.03,0.07
19.395,-0.06,0.00,0.00,0.06
19.405,-0.06,-0.02,0.02,0.06
19.415,-0.07,-0.01,-0.03,0.08
19.425,-0.13,0.01,-0.14,0.19
19.435,-0.16,0.01,-0.09,0.18
19.445,-0.11,0.00,0.05,0.12
19.455,-0.12,-0.01,0.02,0.12
19.465,-0.14,-0.07,0.03,0.16
19.475,-0.12,-0.07,0.04,0.15
19.485,-0.16,-0.03,-0.09,0.19
19.495,-0.18,-0.03,-0.20,0.27
19.505,-0.14,-0.05,-0.14,0.20
19.515,-0.10,-0.02,-0.03,0.10
19.525,-0.07,-0.02,0.03,0.08
19.535,-0.10,-0.05,-0.00,0.11
19.545,-0.13,-0.08,-0.03,0.16
19.555,-0.12,-0.10,0.04,0.16
19.565,-0.08,-0.04,0.09,0.13
19.575,-0.04,-0.02,0.09,0.10
19.585,-0.03,-0.00,0.04,0.05
19.595,-0.07,-0.00,-0.03,0.07
19.605,-0.14,0.02,-0.07,0.16
19.615,-0.15,0.04,-0.09,0.18
19.625,-0.16,0.01,-0.06,0.17
19.635,-0.16,0.02,-0.05,0.17
19.645,-0.12,0.01,-0.05,0.13
19.655,-0.10,-0.02,-0.06,0.12
19.665,-0.06,-0.00,-0.03,0.06
19.675,-0.04,-0.01,-0.01,0.04
19.685,-0.06,-0.01,0.03,0.06
19.695,-0.07,-0.00,0.01,0.07
19.705,-0.07,0.01,0.05,0.09
19.715,-0.11,-0.01,0.11,0.16
19.725,-0.14,0.00,0.03,0.15
19.735,-0.16,0.01,-0.09,0.18
19.745,-0.13,0.03,-0.12,0.18
19.755,-0.12,0.04,-0.10,0.16
19.765,-0.10,0.04,-0.09,0.14
19.775,-0.11,0.04,-0.06,0.13
19.785,-0.12,0.01,-0.00,0.13
19.795,-0.14,0.02,0.02,0.14
19.805,-0.12,0.00,0.02,0.13
19.815,-0.09,0.01,0.02,0.09
19.825,-0.08,-0.00,0.02,0.09
19.835,-0.09,-0.02,0.03,0.10
19.845,-0.10,-0.02,0.01,0.11
19.855,-0.08,-0.02,-0.02,0.08
19.865,-0.04,-0.02,-0.05,0.07
19.875,-0.04,-0.00,-0.05,0.06
19.885,-0.04,-0.01,-0.00,0.04
19.895,-0.09,-0.00,0.00,0.09
19.905,-0.13,-0.01,0.03,0.14
19.915,-0.15,0.01,-0.02,0.16
19.925,-0.15,0.02,-0.07,0.17
19.935,-0.12,0.02,-0.10,0.16
19.945,-0.06,-0.00,-0.07,0.10
19.955,-0.07,-0.01,-0.03,0.08
19.965,-0.09,0.01,-0.00,0.09
19.975,-0.08,0.02,-0.00,0.09
19.983,-0.10,0.01,0.01,0.10
19.993,-0.12,0.01,0.01,0.12
20.003,-0.15,0.04,0.01,0.16
20.013,-0.16,0.04,0.01,0.17
20.023,-0.13,0.03,-0.01,0.13
20.033,-0.11,0.00,-0.02,0.11
20.043,-0.07,-0.00,-0.03,0.08
20.053,-0.05,-0.02,-0.05,0.07
20.063,-0.06,0.00,-0.03,0.07
20.073,-0.11,-0.00,-0.01,0.11
20.083,-0.13,-0.01,-0.01,0.13
20.093,-0.14,0.01,0.00,0.14
20.103,-0.15,0.01,0.03,0.15
20.113,-0.15,0.00,0.02,0.15
20.123,-0.10,0.01,0.03,0.11
20.133,-0.05,0.03,0.00,0.06
20.143,-0.04,0.01,-0.01,0.04
20.153,-0.05,0.01,-0.01,0.05
20.163,-0.06,0.00,0.03,0.07
20.173,-0.09,-0.02,0.02,0.09
20.183,-0.13,-0.03,0.02,0.14
20.193,-0.14,-0.04,-0.00,0.15
20.203,-0.12,-0.06,-0.05,0.15
20.213,-0.13,-0.04,-0.06,0.14
20.223,-0.09,-0.04,-0.04,0.10
20.233,-0.06,-0.04,-0.03,0.08
20.243,-0.06,-0.05,0.02,0.08
20.253,-0.08,-0.03,-0.00,0.08
20.263,-0.10,-0.00,-0.09,0.13
20.273,-0.15,0.02,-0.17,0.23
20.283,-0.16,0.01,-0.07,0.17
20.293,-0.12,0.04,0.02,0.13
20.303,-0.18,0.02,-0.02,0.18
20.313,-0.20,-0.01,-0.04,0.21
20.323,-0.17,-0.02,0.02,0.17
20.333,-0.20,-0.01,-0.03,0.20
20.347,-0.21,0.02,-0.14,0.25
20.357,-0.16,0.03,-0.13,0.21
20.367,-0.11,0.05,0.00,0.12
20.377,-0.07,0.05,0.10,0.13
20.387,-0.04,0.02,0.09,0.10
20.397,-0.02,-0.01,0.06,0.07
20.407,0.01,-0.01,0.05,0.06
20.417,0.03,0.03,0.04,0.05
20.427,0.00,0.03,0.02,0.03
20.437,-0.08,0.05,0.00,0.09
20.447,-0.12,0.05,-0.02,0.13
20.457,-0.11,0.07,-0.02,0.13
20.467,-0.14,0.05,0.01,0.15
20.477,-0.15,0.06,-0.02,0.16
20.487,-0.17,0.06,-0.07,0.20
20.497,-0.18,0.00,-0.04,0.19
20.507,-0.04,0.02,-0.09,0.10
20.517,-0.02,-0.02,0.11,0.12
20.527,0.10,-0.12,0.15,0.22
20.537,0.15,-0.12,0.12,0.22
20.547,-0.10,-0.09,0.11,0.17
20.557,-0.14,-0.14,-0.03,0.20
20.567,-0.06,-0.11,-0.10,0.16
20.577,0.01,-0.08,-0.08,0.11
20.587,0.01,-0.01,-0.01,0.02
20.597,0.09,0.01,0.13,0.16
20.607,0.06,-0.03,0.17,0.19
20.617,0.14,-0.02,0.17,0.22
20.627,0.24,0.01,0.36,0.43
20.637,0.28,0.05,0.47,0.55
20.647,0.16,0.06,0.49,0.52
20.657,-0.02,-0.07,0.54,0.54
20.667,-0.02,-0.07,0.50,0.51
20.677,-0.03,0.00,0.50,0.50
20.687,-0.15,0.03,0.55,0.57
20.697,-0.32,-0.07,0.72,0.79
20.707,-0.55,-0.37,0.78,1.02
20.717,-0.78,-0.45,0.72,1.16
20.727,-0.87,-0.26,0.67,1.13
20.737,-0.66,-0.07,0.69,0.96
20.747,-0.48,-0.02,0.71,0.85
20.757,-0.40,-0.13,0.76,0.87
20.767,-0.52,-0.22,0.75,0.94
20.777,-0.60,-0.16,0.70,0.93
20.787,-0.42,0.02,0.62,0.75
20.797,-0.29,0.13,0.51,0.60
20.807,-0.27,0.00,0.33,0.43
20.817,-0.28,-0.21,0.13,0.37
20.827,-0.24,-0.28,-0.01,0.37
20.837,-0.26,-0.18,-0.25,0.40
20.847,-0.32,-0.11,-0.40,0.52
20.857,-0.38,-0.10,-0.39,0.55
20.867,-0.27,-0.03,-0.16,0.32
20.877,-0.12,0.04,0.19,0.23
20.887,-0.14,0.09,0.40,0.43
20.897,-0.36,0.03,0.35,0.51
20.907,-0.55,-0.05,0.34,0.65
20.917,-0.57,-0.07,0.33,0.66
20.927,-0.50,-0.08,0.26,0.57
20.937,-0.43,-0.11,0.25,0.51
20.947,-0.26,-0.15,0.14,0.33
20.957,0.01,-0.13,0.21,0.25
20.967,0.01,0.01,0.40,0.40
20.977,-0.04,0.21,0.27,0.34
20.987,-0.10,0.23,-0.17,0.30
20.997,-0.23,0.17,-0.40,0.49
21.007,-0.09,0.08,-0.41,0.43
21.017,0.23,-0.07,-0.34,0.42
21.027,0.43,-0.19,-0.28,0.55
21.037,0.51,-0.25,-0.39,0.69
21.047,0.47,-0.29,-0.41,0.69
21.057,0.45,-0.35,-0.38,0.69
21.067,0.62,-0.30,-0.33,0.77
21.077,0.66,-0.02,-0.22,0.69
21.087,0.59,0.16,-0.05,0.62
21.097,0.61,0.15,-0.01,0.63
21.107,0.59,0.10,-0.05,0.60
21.117,0.42,-0.04,-0.02,0.42
21.127,0.24,-0.18,-0.16,0.34
21.137,0.05,-0.21,-0.38,0.43
21.147,0.05,-0.24,-0.58,0.63
21.157,0.06,-0.24,-0.54,0.59
21.167,0.11,-0.19,-0.24,0.32
21.177,0.19,-0.26,-0.02,0.33
21.187,0.21,-0.30,-0.29,0.47
21.197,0.45,-0.17,-0.34,0.59
21.207,0.59,-0.07,-0.41,0.72
21.217,0.51,-0.24,-0.43,0.71
21.227,0.34,-0.57,-0.28,0.72
21.237,0.22,-0.69,0.04,0.73
21.247,0.20,-0.51,0.20,0.58
21.257,0.77,0.08,0.32,0.84
21.267,1.07,0.14,0.68,1.27
21.277,1.66,-0.12,1.36,2.15
21.287,1.49,-0.77,1.15,2.04
21.297,0.77,-0.80,0.90,1.43
21.307,0.22,-0.49,0.54,0.76
21.317,-0.12,-0.31,0.34,0.48
21.327,-0.29,-0.47,0.23,0.60
21.337,-0.24,-0.74,0.26,0.82
21.347,0.03,-0.97,0.27,1.00
21.357,0.40,-0.98,0.11,1.07
21.367,0.83,-0.85,-0.03,1.19
21.377,1.00,-0.71,-0.10,1.24
21.387,1.07,-0.61,-0.06,1.23
21.397,0.88,-0.57,0.15,1.06
21.407,0.74,-0.63,0.32,1.02
21.417,0.46,-0.56,0.32,0.79
21.427,0.39,0.02,0.44,0.59
21.437,0.18,0.18,0.17,0.31
21.447,-0.15,0.40,0.19,0.47
21.457,-0.22,0.44,0.31,0.58
21.467,-0.23,0.44,0.49,0.70
21.477,-0.19,0.28,0.63,0.72
21.487,-0.09,0.05,0.67,0.68
21.498,-0.09,-0.17,0.65,0.68
21.508,-0.18,-0.33,0.56,0.68
21.517,-0.20,-0.43,0.67,0.82
21.528,-0.39,-0.86,0.79,1.23
21.538,-0.43,-1.15,0.83,1.49
21.548,-0.31,-1.14,0.90,1.49
21.558,-0.04,-1.10,0.89,1.41
21.568,0.20,-1.04,0.70,1.26
21.577,0.44,-0.88,0.50,1.10
21.588,0.70,-0.67,0.44,1.06
21.598,0.67,-0.65,0.31,0.98
21.607,0.42,-0.67,0.15,0.80
21.618,0.12,-0.60,-0.02,0.61
21.628,-0.22,-0.59,0.08,0.64
21.638,-0.35,-0.44,0.43,0.70
21.648,-0.16,-0.25,0.53,0.61
21.658,-0.34,-0.33,0.36,0.60
21.667,-0.54,-0.43,0.21,0.72
21.678,-0.44,-0.21,0.00,0.49
21.688,-0.27,0.16,-0.19,0.37
21.698,-0.21,0.44,-0.34,0.59
21.708,-0.26,0.49,-0.49,0.74
21.718,-0.36,0.34,-0.36,0.61
21.728,-0.54,0.18,-0.07,0.58
21.738,-0.68,-0.03,0.28,0.74
21.748,-0.72,-0.22,0.55,0.93
21.758,-0.67,-0.25,0.46,0.85
21.768,-0.53,-0.17,0.30,0.64
21.778,-0.45,-0.18,0.22,0.53
21.788,-0.24,-0.32,0.34,0.52
21.797,-0.02,-0.48,0.52,0.70
21.808,0.06,-0.76,0.51,0.91
21.818,0.08,-0.81,0.39,0.90
21.828,0.01,-0.61,0.35,0.70
21.838,-0.10,-0.36,0.17,0.41
21.848,-0.15,-0.21,0.08,0.27
21.858,-0.18,-0.19,0.26,0.37
21.868,-0.25,-0.25,0.46,0.58
21.878,-0.36,-0.34,0.43,0.66
21.888,-0.45,-0.36,0.21,0.62
21.898,-0.52,-0.34,-0.03,0.63
21.908,-0.52,-0.33,-0.18,0.64
21.918,-0.48,-0.31,-0.15,0.59
21.928,-0.37,-0.31,0.11,0.50
21.938,-0.59,-0.45,0.26,0.78
21.948,-0.69,-0.55,0.23,0.91
21.958,-0.81,-0.50,0.11,0.95
21.968,-0.84,-0.29,-0.12,0.89
21.978,-0.65,-0.27,-0.26,0.75
21.988,-0.35,-0.45,-0.24,0.61
21.998,0.10,-0.61,-0.25,0.67
22.008,0.52,-0.68,-0.19,0.88
22.018,0.77,-0.71,-0.05,1.05
22.028,0.78,-0.76,0.07,1.09
22.038,0.74,-0.86,0.17,1.15
22.048,0.75,-0.91,0.20,1.19
22.058,0.77,-0.91,0.20,1.20
22.068,0.74,-0.88,0.22,1.17
22.078,0.69,-0.77,0.15,1.04
22.088,0.66,-0.51,0.24,0.87
22.098,0.46,-0.41,0.56,0.84
22.108,0.12,-0.57,0.59,0.82
22.118,0.10,-0.59,0.40,0.72
22.128,0.33,-0.45,0.31,0.64
22.138,0.48,-0.30,0.31,0.65
22.148,0.44,-0.27,0.34,0.62
22.158,0.33,-0.31,0.27,0.53
22.168,0.28,-0.35,0.23,0.50
22.178,0.13,-0.34,0.23,0.43
22.188,-0.15,-0.30,0.23,0.40
22.198,-0.33,-0.31,0.26,0.52
22.208,-0.43,-0.27,0.31,0.59
22.218,-0.35,-0.26,0.21,0.48
22.228,-0.09,-0.38,0.27,0.48
22.238,0.17,-0.55,0.26,0.63
22.248,0.45,-0.61,0.04,0.75
22.258,0.65,-0.47,-0.17,0.82
22.268,0.68,-0.34,-0.18,0.79
22.278,0.54,-0.31,-0.12,0.64
22.288,0.34,-0.38,0.03,0.51
22.298,0.18,-0.43,0.14,0.48
22.308,0.15,-0.42,0.24,0.51
22.318,0.11,-0.39,0.18,0.44
22.328,-0.12,-0.30,0.08,0.33
22.338,-0.22,-0.23,0.14,0.35
22.348,-0.21,-0.24,0.22,0.39
22.358,-0.21,-0.30,0.21,0.42
22.368,-0.18,-0.33,0.16,0.41
22.378,-0.13,-0.26,0.17,0.33
22.388,-0.08,-0.18,0.10,0.22
22.398,-0.05,-0.13,0.03,0.14
22.408,-0.01,-0.12,0.01,0.12
22.418,-0.01,-0.14,-0.07,0.16
22.428,-0.03,-0.11,-0.17,0.20
22.438,-0.06,-0.04,-0.19,0.21
22.448,-0.21,-0.01,-0.09,0.23
22.458,-0.39,-0.01,0.03,0.39
22.468,-0.41,-0.09,0.18,0.46
22.478,-0.37,-0.19,0.23,0.47
22.488,-0.29,-0.15,0.17,0.37
22.498,-0.18,-0.07,0.16,0.25
22.508,-0.23,-0.02,0.20,0.31
22.518,-0.25,0.02,0.23,0.35
22.528,-0.32,0.00,0.24,0.40
22.538,-0.38,-0.04,0.17,0.42
22.548,-0.34,-0.03,-0.03,0.34
22.558,-0.31,0.16,-0.13,0.38
22.568,-0.28,0.20,-0.02,0.34
22.578,-0.26,0.11,-0.03,0.29
22.588,-0.25,0.02,-0.00,0.25
22.598,-0.29,-0.04,-0.03,0.29
22.608,-0.33,-0.04,-0.07,0.34
22.618,-0.38,-0.03,-0.06,0.38
22.628,-0.34,-0.01,-0.04,0.34
22.638,-0.26,0.00,0.01,0.26
22.649,-0.24,0.02,0.02,0.24
